,DEPT,TVD,Incl,Azim Grid,Azim True,VSEC,AHD,NS,EW,DLS,Northing,Easting,Well
8427,3089.6052,2251.22154,29.37589474,172.6447368,174.4647368,1760.080158,1791.239789,-1761.674579,154.0770526,0.773052632,5155779.185,691973.4971,Hebron 9301
8428,3089.7576,2251.35435,29.37505263,172.6526316,174.4726316,1760.154421,1791.314105,-1761.748211,154.0874737,0.775473684,5155779.112,691973.5075,Hebron 9301
8429,3089.91,2251.48715,29.37421053,172.6605263,174.4805263,1760.228684,1791.388421,-1761.821842,154.0978947,0.777894737,5155779.038,691973.5179,Hebron 9301
8430,3090.0624,2251.61996,29.37336842,172.6684211,174.4884211,1760.302947,1791.462737,-1761.895474,154.1083158,0.780315789,5155778.965,691973.5283,Hebron 9301
8431,3090.2148,2251.75277,29.37252632,172.6763158,174.4963158,1760.377211,1791.537053,-1761.969105,154.1187368,0.782736842,5155778.891,691973.5387,Hebron 9301
8432,3090.3672,2251.88558,29.37168421,172.6842105,174.5042105,1760.451474,1791.611368,-1762.042737,154.1291579,0.785157895,5155778.817,691973.5492,Hebron 9301
8433,3090.5196,2252.01839,29.37084211,172.6921053,174.5121053,1760.525737,1791.685684,-1762.116368,154.1395789,0.787578947,5155778.744,691973.5596,Hebron 9301
8434,3090.59,2252.08,29.37,172.7,174.52,1760.6,1791.76,-1762.19,154.15,0.79,5155778.67,691973.57,Hebron 9301
8435,3090.672,2252.1512,29.36978495,172.7052688,174.5252688,1760.67414,1791.834194,-1762.263656,154.1587634,0.788494624,5155778.596,691973.5788,Hebron 9301
8436,3090.8244,2252.28402,29.36956989,172.7105376,174.5305376,1760.74828,1791.908387,-1762.337312,154.1675269,0.786989247,5155778.523,691973.5875,Hebron 9301
8437,3090.9768,2252.41683,29.36935484,172.7158065,174.5358065,1760.822419,1791.982581,-1762.410968,154.1762903,0.785483871,5155778.449,691973.5963,Hebron 9301
8438,3091.1292,2252.54964,29.36913978,172.7210753,174.5410753,1760.896559,1792.056774,-1762.484624,154.1850538,0.783978495,5155778.375,691973.6051,Hebron 9301
8439,3091.2816,2252.68246,29.36892473,172.7263441,174.5463441,1760.970699,1792.130968,-1762.55828,154.1938172,0.782473118,5155778.302,691973.6138,Hebron 9301
8440,3091.434,2252.81527,29.36870968,172.7316129,174.5516129,1761.044839,1792.205161,-1762.631935,154.2025806,0.780967742,5155778.228,691973.6226,Hebron 9301
8441,3091.5864,2252.94808,29.36849462,172.7368817,174.5568817,1761.118978,1792.279355,-1762.705591,154.2113441,0.779462366,5155778.154,691973.6313,Hebron 9301
8442,3091.7388,2253.0809,29.36827957,172.7421505,174.5621505,1761.193118,1792.353548,-1762.779247,154.2201075,0.777956989,5155778.081,691973.6401,Hebron 9301
8443,3091.8912,2253.21371,29.36806452,172.7474194,174.5674194,1761.267258,1792.427742,-1762.852903,154.228871,0.776451613,5155778.007,691973.6489,Hebron 9301
8444,3092.0436,2253.34653,29.36784946,172.7526882,174.5726882,1761.341398,1792.501935,-1762.926559,154.2376344,0.774946237,5155777.933,691973.6576,Hebron 9301
8445,3092.196,2253.47934,29.36763441,172.757957,174.577957,1761.415538,1792.576129,-1763.000215,154.2463978,0.77344086,5155777.86,691973.6664,Hebron 9301
8446,3092.3484,2253.61216,29.36741935,172.7632258,174.5832258,1761.489677,1792.650323,-1763.073871,154.2551613,0.771935484,5155777.786,691973.6752,Hebron 9301
8447,3092.5008,2253.74497,29.3672043,172.7684946,174.5884946,1761.563817,1792.724516,-1763.147527,154.2639247,0.770430108,5155777.712,691973.6839,Hebron 9301
8448,3092.6532,2253.87779,29.36698925,172.7737634,174.5937634,1761.637957,1792.79871,-1763.221183,154.2726882,0.768924731,5155777.639,691973.6927,Hebron 9301
8449,3092.8056,2254.01061,29.36677419,172.7790323,174.5990323,1761.712097,1792.872903,-1763.294839,154.2814516,0.767419355,5155777.565,691973.7015,Hebron 9301
8450,3092.958,2254.14342,29.36655914,172.7843011,174.6043011,1761.786237,1792.947097,-1763.368495,154.2902151,0.765913978,5155777.492,691973.7102,Hebron 9301
8451,3093.1104,2254.27624,29.36634409,172.7895699,174.6095699,1761.860376,1793.02129,-1763.442151,154.2989785,0.764408602,5155777.418,691973.719,Hebron 9301
8452,3093.2628,2254.40906,29.36612903,172.7948387,174.6148387,1761.934516,1793.095484,-1763.515806,154.3077419,0.762903226,5155777.344,691973.7277,Hebron 9301
8453,3093.4152,2254.54188,29.36591398,172.8001075,174.6201075,1762.008656,1793.169677,-1763.589462,154.3165054,0.761397849,5155777.271,691973.7365,Hebron 9301
8454,3093.5676,2254.67469,29.36569892,172.8053763,174.6253763,1762.082796,1793.243871,-1763.663118,154.3252688,0.759892473,5155777.197,691973.7453,Hebron 9301
8455,3093.72,2254.80751,29.36548387,172.8106452,174.6306452,1762.156935,1793.318065,-1763.736774,154.3340323,0.758387097,5155777.123,691973.754,Hebron 9301
8456,3093.8724,2254.94033,29.36526882,172.815914,174.635914,1762.231075,1793.392258,-1763.81043,154.3427957,0.75688172,5155777.05,691973.7628,Hebron 9301
8457,3094.0248,2255.07315,29.36505376,172.8211828,174.6411828,1762.305215,1793.466452,-1763.884086,154.3515591,0.755376344,5155776.976,691973.7716,Hebron 9301
8458,3094.1772,2255.20597,29.36483871,172.8264516,174.6464516,1762.379355,1793.540645,-1763.957742,154.3603226,0.753870968,5155776.902,691973.7803,Hebron 9301
8459,3094.3296,2255.33879,29.36462366,172.8317204,174.6517204,1762.453495,1793.614839,-1764.031398,154.369086,0.752365591,5155776.829,691973.7891,Hebron 9301
8460,3094.482,2255.47161,29.3644086,172.8369892,174.6569892,1762.527634,1793.689032,-1764.105054,154.3778495,0.750860215,5155776.755,691973.7978,Hebron 9301
8461,3094.6344,2255.60443,29.36419355,172.8422581,174.6622581,1762.601774,1793.763226,-1764.17871,154.3866129,0.749354839,5155776.681,691973.8066,Hebron 9301
8462,3094.7868,2255.73725,29.36397849,172.8475269,174.6675269,1762.675914,1793.837419,-1764.252366,154.3953763,0.747849462,5155776.608,691973.8154,Hebron 9301
8463,3094.9392,2255.87007,29.36376344,172.8527957,174.6727957,1762.750054,1793.911613,-1764.326022,154.4041398,0.746344086,5155776.534,691973.8241,Hebron 9301
8464,3095.0916,2256.00289,29.36354839,172.8580645,174.6780645,1762.824194,1793.985806,-1764.399677,154.4129032,0.74483871,5155776.46,691973.8329,Hebron 9301
8465,3095.244,2256.13571,29.36333333,172.8633333,174.6833333,1762.898333,1794.06,-1764.473333,154.4216667,0.743333333,5155776.387,691973.8417,Hebron 9301
8466,3095.3964,2256.26853,29.36311828,172.8686022,174.6886022,1762.972473,1794.134194,-1764.546989,154.4304301,0.741827957,5155776.313,691973.8504,Hebron 9301
8467,3095.5488,2256.40135,29.36290323,172.873871,174.693871,1763.046613,1794.208387,-1764.620645,154.4391935,0.740322581,5155776.239,691973.8592,Hebron 9301
8468,3095.7012,2256.53418,29.36268817,172.8791398,174.6991398,1763.120753,1794.282581,-1764.694301,154.447957,0.738817204,5155776.166,691973.868,Hebron 9301
8469,3095.8536,2256.667,29.36247312,172.8844086,174.7044086,1763.194892,1794.356774,-1764.767957,154.4567204,0.737311828,5155776.092,691973.8767,Hebron 9301
8470,3096.006,2256.79982,29.36225806,172.8896774,174.7096774,1763.269032,1794.430968,-1764.841613,154.4654839,0.735806452,5155776.018,691973.8855,Hebron 9301
8471,3096.1584,2256.93264,29.36204301,172.8949462,174.7149462,1763.343172,1794.505161,-1764.915269,154.4742473,0.734301075,5155775.945,691973.8942,Hebron 9301
8472,3096.3108,2257.06547,29.36182796,172.9002151,174.7202151,1763.417312,1794.579355,-1764.988925,154.4830108,0.732795699,5155775.871,691973.903,Hebron 9301
8473,3096.4632,2257.19829,29.3616129,172.9054839,174.7254839,1763.491452,1794.653548,-1765.062581,154.4917742,0.731290323,5155775.797,691973.9118,Hebron 9301
8474,3096.6156,2257.33112,29.36139785,172.9107527,174.7307527,1763.565591,1794.727742,-1765.136237,154.5005376,0.729784946,5155775.724,691973.9205,Hebron 9301
8475,3096.768,2257.46394,29.3611828,172.9160215,174.7360215,1763.639731,1794.801935,-1765.209892,154.5093011,0.72827957,5155775.65,691973.9293,Hebron 9301
8476,3096.9204,2257.59676,29.36096774,172.9212903,174.7412903,1763.713871,1794.876129,-1765.283548,154.5180645,0.726774194,5155775.576,691973.9381,Hebron 9301
8477,3097.0728,2257.72959,29.36075269,172.9265591,174.7465591,1763.788011,1794.950323,-1765.357204,154.526828,0.725268817,5155775.503,691973.9468,Hebron 9301
8478,3097.2252,2257.86241,29.36053763,172.931828,174.751828,1763.862151,1795.024516,-1765.43086,154.5355914,0.723763441,5155775.429,691973.9556,Hebron 9301
8479,3097.3776,2257.99524,29.36032258,172.9370968,174.7570968,1763.93629,1795.09871,-1765.504516,154.5443548,0.722258065,5155775.355,691973.9644,Hebron 9301
8480,3097.53,2258.12807,29.36010753,172.9423656,174.7623656,1764.01043,1795.172903,-1765.578172,154.5531183,0.720752688,5155775.282,691973.9731,Hebron 9301
8481,3097.6824,2258.26089,29.35989247,172.9476344,174.7676344,1764.08457,1795.247097,-1765.651828,154.5618817,0.719247312,5155775.208,691973.9819,Hebron 9301
8482,3097.8348,2258.39372,29.35967742,172.9529032,174.7729032,1764.15871,1795.32129,-1765.725484,154.5706452,0.717741935,5155775.135,691973.9906,Hebron 9301
8483,3097.9872,2258.52654,29.35946237,172.958172,174.778172,1764.232849,1795.395484,-1765.79914,154.5794086,0.716236559,5155775.061,691973.9994,Hebron 9301
8484,3098.1396,2258.65937,29.35924731,172.9634409,174.7834409,1764.306989,1795.469677,-1765.872796,154.588172,0.714731183,5155774.987,691974.0082,Hebron 9301
8485,3098.292,2258.7922,29.35903226,172.9687097,174.7887097,1764.381129,1795.543871,-1765.946452,154.5969355,0.713225806,5155774.914,691974.0169,Hebron 9301
8486,3098.4444,2258.92503,29.3588172,172.9739785,174.7939785,1764.455269,1795.618065,-1766.020108,154.6056989,0.71172043,5155774.84,691974.0257,Hebron 9301
8487,3098.5968,2259.05785,29.35860215,172.9792473,174.7992473,1764.529409,1795.692258,-1766.093763,154.6144624,0.710215054,5155774.766,691974.0345,Hebron 9301
8488,3098.7492,2259.19068,29.3583871,172.9845161,174.8045161,1764.603548,1795.766452,-1766.167419,154.6232258,0.708709677,5155774.693,691974.0432,Hebron 9301
8489,3098.9016,2259.32351,29.35817204,172.9897849,174.8097849,1764.677688,1795.840645,-1766.241075,154.6319892,0.707204301,5155774.619,691974.052,Hebron 9301
8490,3099.054,2259.45634,29.35795699,172.9950538,174.8150538,1764.751828,1795.914839,-1766.314731,154.6407527,0.705698925,5155774.545,691974.0608,Hebron 9301
8491,3099.2064,2259.58917,29.35774194,173.0003226,174.8203226,1764.825968,1795.989032,-1766.388387,154.6495161,0.704193548,5155774.472,691974.0695,Hebron 9301
8492,3099.3588,2259.722,29.35752688,173.0055914,174.8255914,1764.900108,1796.063226,-1766.462043,154.6582796,0.702688172,5155774.398,691974.0783,Hebron 9301
8493,3099.5112,2259.85483,29.35731183,173.0108602,174.8308602,1764.974247,1796.137419,-1766.535699,154.667043,0.701182796,5155774.324,691974.087,Hebron 9301
8494,3099.6636,2259.98766,29.35709677,173.016129,174.836129,1765.048387,1796.211613,-1766.609355,154.6758065,0.699677419,5155774.251,691974.0958,Hebron 9301
8495,3099.816,2260.12049,29.35688172,173.0213978,174.8413978,1765.122527,1796.285806,-1766.683011,154.6845699,0.698172043,5155774.177,691974.1046,Hebron 9301
8496,3099.9684,2260.25332,29.35666667,173.0266667,174.8466667,1765.196667,1796.36,-1766.756667,154.6933333,0.696666667,5155774.103,691974.1133,Hebron 9301
8497,3100.1208,2260.38615,29.35645161,173.0319355,174.8519355,1765.270806,1796.434194,-1766.830323,154.7020968,0.69516129,5155774.03,691974.1221,Hebron 9301
8498,3100.2732,2260.51898,29.35623656,173.0372043,174.8572043,1765.344946,1796.508387,-1766.903978,154.7108602,0.693655914,5155773.956,691974.1309,Hebron 9301
8499,3100.4256,2260.65181,29.35602151,173.0424731,174.8624731,1765.419086,1796.582581,-1766.977634,154.7196237,0.692150538,5155773.882,691974.1396,Hebron 9301
8500,3100.578,2260.78464,29.35580645,173.0477419,174.8677419,1765.493226,1796.656774,-1767.05129,154.7283871,0.690645161,5155773.809,691974.1484,Hebron 9301
8501,3100.7304,2260.91747,29.3555914,173.0530108,174.8730108,1765.567366,1796.730968,-1767.124946,154.7371505,0.689139785,5155773.735,691974.1572,Hebron 9301
8502,3100.8828,2261.05031,29.35537634,173.0582796,174.8782796,1765.641505,1796.805161,-1767.198602,154.745914,0.687634409,5155773.661,691974.1659,Hebron 9301
8503,3101.0352,2261.18314,29.35516129,173.0635484,174.8835484,1765.715645,1796.879355,-1767.272258,154.7546774,0.686129032,5155773.588,691974.1747,Hebron 9301
8504,3101.1876,2261.31597,29.35494624,173.0688172,174.8888172,1765.789785,1796.953548,-1767.345914,154.7634409,0.684623656,5155773.514,691974.1834,Hebron 9301
8505,3101.34,2261.4488,29.35473118,173.074086,174.894086,1765.863925,1797.027742,-1767.41957,154.7722043,0.68311828,5155773.44,691974.1922,Hebron 9301
8506,3101.4924,2261.58164,29.35451613,173.0793548,174.8993548,1765.938065,1797.101935,-1767.493226,154.7809677,0.681612903,5155773.367,691974.201,Hebron 9301
8507,3101.6448,2261.71447,29.35430108,173.0846237,174.9046237,1766.012204,1797.176129,-1767.566882,154.7897312,0.680107527,5155773.293,691974.2097,Hebron 9301
8508,3101.7972,2261.8473,29.35408602,173.0898925,174.9098925,1766.086344,1797.250323,-1767.640538,154.7984946,0.678602151,5155773.219,691974.2185,Hebron 9301
8509,3101.9496,2261.98014,29.35387097,173.0951613,174.9151613,1766.160484,1797.324516,-1767.714194,154.8072581,0.677096774,5155773.146,691974.2273,Hebron 9301
8510,3102.102,2262.11297,29.35365591,173.1004301,174.9204301,1766.234624,1797.39871,-1767.787849,154.8160215,0.675591398,5155773.072,691974.236,Hebron 9301
8511,3102.2544,2262.24581,29.35344086,173.1056989,174.9256989,1766.308763,1797.472903,-1767.861505,154.8247849,0.674086022,5155772.998,691974.2448,Hebron 9301
8512,3102.4068,2262.37864,29.35322581,173.1109677,174.9309677,1766.382903,1797.547097,-1767.935161,154.8335484,0.672580645,5155772.925,691974.2535,Hebron 9301
8513,3102.5592,2262.51148,29.35301075,173.1162366,174.9362366,1766.457043,1797.62129,-1768.008817,154.8423118,0.671075269,5155772.851,691974.2623,Hebron 9301
8514,3102.7116,2262.64431,29.3527957,173.1215054,174.9415054,1766.531183,1797.695484,-1768.082473,154.8510753,0.669569892,5155772.778,691974.2711,Hebron 9301
8515,3102.864,2262.77715,29.35258065,173.1267742,174.9467742,1766.605323,1797.769677,-1768.156129,154.8598387,0.668064516,5155772.704,691974.2798,Hebron 9301
8516,3103.0164,2262.90999,29.35236559,173.132043,174.952043,1766.679462,1797.843871,-1768.229785,154.8686022,0.66655914,5155772.63,691974.2886,Hebron 9301
8517,3103.1688,2263.04282,29.35215054,173.1373118,174.9573118,1766.753602,1797.918065,-1768.303441,154.8773656,0.665053763,5155772.557,691974.2974,Hebron 9301
8518,3103.3212,2263.17566,29.35193548,173.1425806,174.9625806,1766.827742,1797.992258,-1768.377097,154.886129,0.663548387,5155772.483,691974.3061,Hebron 9301
8519,3103.4736,2263.3085,29.35172043,173.1478495,174.9678495,1766.901882,1798.066452,-1768.450753,154.8948925,0.662043011,5155772.409,691974.3149,Hebron 9301
8520,3103.626,2263.44133,29.35150538,173.1531183,174.9731183,1766.976022,1798.140645,-1768.524409,154.9036559,0.660537634,5155772.336,691974.3237,Hebron 9301
8521,3103.7784,2263.57417,29.35129032,173.1583871,174.9783871,1767.050161,1798.214839,-1768.598065,154.9124194,0.659032258,5155772.262,691974.3324,Hebron 9301
8522,3103.9308,2263.70701,29.35107527,173.1636559,174.9836559,1767.124301,1798.289032,-1768.67172,154.9211828,0.657526882,5155772.188,691974.3412,Hebron 9301
8523,3104.0832,2263.83985,29.35086022,173.1689247,174.9889247,1767.198441,1798.363226,-1768.745376,154.9299462,0.656021505,5155772.115,691974.3499,Hebron 9301
8524,3104.2356,2263.97269,29.35064516,173.1741935,174.9941935,1767.272581,1798.437419,-1768.819032,154.9387097,0.654516129,5155772.041,691974.3587,Hebron 9301
8525,3104.388,2264.10552,29.35043011,173.1794624,174.9994624,1767.34672,1798.511613,-1768.892688,154.9474731,0.653010753,5155771.967,691974.3675,Hebron 9301
8526,3104.5404,2264.23836,29.35021505,173.1847312,175.0047312,1767.42086,1798.585806,-1768.966344,154.9562366,0.651505376,5155771.894,691974.3762,Hebron 9301
8527,3104.6928,2264.3712,29.35,173.19,175.01,1767.495,1798.66,-1769.04,154.965,0.65,5155771.82,691974.385,Hebron 9301
8528,3104.8452,2264.50404,29.34978495,173.1952688,175.0152688,1767.56914,1798.734194,-1769.113656,154.9737634,0.648494624,5155771.746,691974.3938,Hebron 9301
8529,3104.9976,2264.63688,29.34956989,173.2005376,175.0205376,1767.64328,1798.808387,-1769.187312,154.9825269,0.646989247,5155771.673,691974.4025,Hebron 9301
8530,3105.15,2264.76972,29.34935484,173.2058065,175.0258065,1767.717419,1798.882581,-1769.260968,154.9912903,0.645483871,5155771.599,691974.4113,Hebron 9301
8531,3105.3024,2264.90256,29.34913978,173.2110753,175.0310753,1767.791559,1798.956774,-1769.334624,155.0000538,0.643978495,5155771.525,691974.4201,Hebron 9301
8532,3105.4548,2265.0354,29.34892473,173.2163441,175.0363441,1767.865699,1799.030968,-1769.40828,155.0088172,0.642473118,5155771.452,691974.4288,Hebron 9301
8533,3105.6072,2265.16824,29.34870968,173.2216129,175.0416129,1767.939839,1799.105161,-1769.481935,155.0175806,0.640967742,5155771.378,691974.4376,Hebron 9301
8534,3105.7596,2265.30109,29.34849462,173.2268817,175.0468817,1768.013978,1799.179355,-1769.555591,155.0263441,0.639462366,5155771.304,691974.4463,Hebron 9301
8535,3105.912,2265.43393,29.34827957,173.2321505,175.0521505,1768.088118,1799.253548,-1769.629247,155.0351075,0.637956989,5155771.231,691974.4551,Hebron 9301
8536,3106.0644,2265.56677,29.34806452,173.2374194,175.0574194,1768.162258,1799.327742,-1769.702903,155.043871,0.636451613,5155771.157,691974.4639,Hebron 9301
8537,3106.2168,2265.69961,29.34784946,173.2426882,175.0626882,1768.236398,1799.401935,-1769.776559,155.0526344,0.634946237,5155771.083,691974.4726,Hebron 9301
8538,3106.3692,2265.83245,29.34763441,173.247957,175.067957,1768.310538,1799.476129,-1769.850215,155.0613978,0.63344086,5155771.01,691974.4814,Hebron 9301
8539,3106.5216,2265.9653,29.34741935,173.2532258,175.0732258,1768.384677,1799.550323,-1769.923871,155.0701613,0.631935484,5155770.936,691974.4902,Hebron 9301
8540,3106.674,2266.09814,29.3472043,173.2584946,175.0784946,1768.458817,1799.624516,-1769.997527,155.0789247,0.630430108,5155770.862,691974.4989,Hebron 9301
8541,3106.8264,2266.23098,29.34698925,173.2637634,175.0837634,1768.532957,1799.69871,-1770.071183,155.0876882,0.628924731,5155770.789,691974.5077,Hebron 9301
8542,3106.9788,2266.36383,29.34677419,173.2690323,175.0890323,1768.607097,1799.772903,-1770.144839,155.0964516,0.627419355,5155770.715,691974.5165,Hebron 9301
8543,3107.1312,2266.49667,29.34655914,173.2743011,175.0943011,1768.681237,1799.847097,-1770.218495,155.1052151,0.625913978,5155770.642,691974.5252,Hebron 9301
8544,3107.2836,2266.62951,29.34634409,173.2795699,175.0995699,1768.755376,1799.92129,-1770.292151,155.1139785,0.624408602,5155770.568,691974.534,Hebron 9301
8545,3107.436,2266.76236,29.34612903,173.2848387,175.1048387,1768.829516,1799.995484,-1770.365806,155.1227419,0.622903226,5155770.494,691974.5427,Hebron 9301
8546,3107.5884,2266.8952,29.34591398,173.2901075,175.1101075,1768.903656,1800.069677,-1770.439462,155.1315054,0.621397849,5155770.421,691974.5515,Hebron 9301
8547,3107.7408,2267.02805,29.34569892,173.2953763,175.1153763,1768.977796,1800.143871,-1770.513118,155.1402688,0.619892473,5155770.347,691974.5603,Hebron 9301
